,researcher_id,document-count,eid,orcid,name,subject-area
4469,6603833824,43,9-s2.0-6603833824,0000-0002-7067-6968,Villagrá Víctor A.,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4470,6603841108,3,9-s2.0-6603841108,,Hernan P.,[]
4471,6603859280,72,9-s2.0-6603859280,,Ramis Rafael,"['Physics and Astronomy (all)', 'Engineering (all)', 'Energy (all)']"
4472,6603865773,2,9-s2.0-6603865773,,De La Fuente Santiago Rodríguez,"['Computer Science (all)', 'Engineering (all)', 'Agricultural and Biological Sciences (all)']"
4473,6603866484,1,9-s2.0-6603866484,,Zornoza Agustin,[]
4474,6603884501,60,9-s2.0-6603884501,,Canoira Laureano,"['Chemistry (all)', 'Energy (all)', 'Chemical Engineering (all)']"
4475,6603897176,19,9-s2.0-6603897176,,García-Palacios Jaime H.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
4476,6603913268,132,9-s2.0-6603913268,,Aracil Rafael,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4477,6603927705,44,9-s2.0-6603927705,,Izpura Ignacio,"['Engineering (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
4478,6603934482,183,9-s2.0-6603934482,0000-0002-3037-0331,Gómez-Pérez Asunción,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4479,6603937660,55,9-s2.0-6603937660,,Benarroch Ana,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4480,6603953251,82,9-s2.0-6603953251,,Maravall Darío O.,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4481,6603954262,106,9-s2.0-6603954262,,Güemes Alfredo,"['Engineering (all)', 'Computer Science (all)', 'Materials Science (all)']"
4482,6603989062,2,9-s2.0-6603989062,,Zarzo Alejandro,[]
4483,6603995438,92,9-s2.0-6603995438,,Rodellar Victoria,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4484,6604007482,32,9-s2.0-6604007482,,Benavente Elena,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Medicine (all)']"
4485,6604020091,2,9-s2.0-6604020091,,Rodríguez Martín José María,"['Engineering (all)', 'Physics and Astronomy (all)']"
4486,6604085210,3,9-s2.0-6604085210,,Baeza Rafael Portaencasa,"['Computer Science (all)', 'Social Sciences (all)', 'Engineering (all)']"
4487,6701308071,24,9-s2.0-6701308071,,Fraga David,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4488,6701375320,6,9-s2.0-6701375320,,Tapia Santiago,"['Engineering (all)', 'Social Sciences (all)', 'Computer Science (all)']"
4489,6701390317,35,9-s2.0-6701390317,,Aldana Fernando,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4490,6701399335,41,9-s2.0-6701399335,,Ruiz-Prieto José M.,"['Materials Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4491,6701414267,22,9-s2.0-6701414267,,Seijas Juan I.,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4492,6701447516,1,9-s2.0-6701447516,,Vega I.,[]
4493,6701460988,2,9-s2.0-6701460988,,Riquelme María T.,"['Agricultural and Biological Sciences (all)', 'Chemistry (all)']"
4494,6701462112,3,9-s2.0-6701462112,,Acha Consuelo,"['Engineering (all)', 'Energy (all)', 'Environmental Science (all)']"
4495,6701467450,2,9-s2.0-6701467450,,Galán Ramón,"['Engineering (all)', 'Computer Science (all)']"
4496,6701472995,150,9-s2.0-6701472995,,Iborra Enrique,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
4497,6701522185,2,9-s2.0-6701522185,,Val J. M Martinez,"['Physics and Astronomy (all)', 'Engineering (all)']"
4498,6701531343,36,9-s2.0-6701531343,,Cambronero Luis E.G.,"['Materials Science (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4499,6701531344,2,9-s2.0-6701531344,,Cambronero L. G.,[]
4500,6701531887,35,9-s2.0-6701531887,,Pazos Juan,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4501,6701548525,10,9-s2.0-6701548525,,Rocha I. Alvarez,[]
4502,6701549256,7,9-s2.0-6701549256,,Sedano Marifeli,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4503,6701562194,2,9-s2.0-6701562194,,Leiva S.,"['Computer Science (all)', 'Mathematics (all)']"
4504,6701563636,102,9-s2.0-6701563636,0000-0001-5890-6065,Sanz-Andrés Ángel,"['Engineering (all)', 'Physics and Astronomy (all)', 'Energy (all)']"
4505,6701625249,30,9-s2.0-6701625249,,Brito Belén,"['Biochemistry, Genetics and Molecular Biology (all)', 'Immunology and Microbiology (all)', 'Environmental Science (all)']"
4506,6701646524,278,9-s2.0-6701646524,,González-Gross Marcela Marcela,"['Medicine (all)', 'Nursing (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4507,6701662562,26,9-s2.0-6701662562,,Arnáiz Ana R.,"['Chemistry (all)', 'Chemical Engineering (all)', 'Physics and Astronomy (all)']"
4508,6701664171,2,9-s2.0-6701664171,,Lacalle Jose M.,[]
4509,6701719099,38,9-s2.0-6701719099,,Cartagena María Carmen,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
4510,6701728555,41,9-s2.0-6701728555,0000-0002-0807-0631,Arévalo Sergio,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4511,6701752178,2,9-s2.0-6701752178,,Ruiz-Altisent M.,"['Agricultural and Biological Sciences (all)', 'Materials Science (all)', 'Chemical Engineering (all)']"
4512,6701776907,11,9-s2.0-6701776907,,Avello Agustín Jiménez,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4513,6701791076,150,9-s2.0-6701791076,,Grajal Jesús,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4514,6701797923,3,9-s2.0-6701797923,,Rafael Aracil,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4515,6701804381,20,9-s2.0-6701804381,,Haro Rosario,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Immunology and Microbiology (all)']"
4516,6701850865,34,9-s2.0-6701850865,0000-0003-1481-9087,Hernández Gómez Luis Alfonso,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4517,6701854118,93,9-s2.0-6701854118,,Besada Juan,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4518,6701894261,63,9-s2.0-6701894261,,Prolongo Margarita González,"['Materials Science (all)', 'Chemistry (all)', 'Chemical Engineering (all)']"
4519,6701916827,7,9-s2.0-6701916827,,Oyanguren Pedro Ramírez,"['Earth and Planetary Sciences (all)', 'Engineering (all)', 'Environmental Science (all)']"
4520,6701924416,38,9-s2.0-6701924416,,Samartín Avelino,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4521,7003327225,36,9-s2.0-7003327225,,Bermejo Rodolfo,"['Mathematics (all)', 'Engineering (all)', 'Computer Science (all)']"
4522,7003349517,4,9-s2.0-7003349517,,Santolaya J. M.,"['Physics and Astronomy (all)', 'Engineering (all)']"
4523,7003361122,84,9-s2.0-7003361122,,Péreź-Rigueiro José,"['Materials Science (all)', 'Physics and Astronomy (all)', 'Chemistry (all)']"
4524,7003363117,21,9-s2.0-7003363117,,Alvariño Jose Mario R.,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Medicine (all)']"
4525,7003366770,6,9-s2.0-7003366770,,Alou P.,"['Engineering (all)', 'Energy (all)']"
4526,7003377118,30,9-s2.0-7003377118,,Berrocal Julio J.,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4527,7003387722,1,9-s2.0-7003387722,,Kindelan Jesús Casanova,"['Engineering (all)', 'Environmental Science (all)']"
4528,7003399743,1,9-s2.0-7003399743,,Climent F.,[]
4529,7003400960,108,9-s2.0-7003400960,0000-0002-7673-9835,de la Puente Juan Antonio,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4530,7003416684,10,9-s2.0-7003416684,,Gascó José María,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)', 'Earth and Planetary Sciences (all)']"
4531,7003443916,82,9-s2.0-7003443916,0000-0003-2542-3985,Villarroel Morris,"['Agricultural and Biological Sciences (all)', 'Veterinary (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4532,7003482626,6,9-s2.0-7003482626,,Nieto Rafael C.,"['Energy (all)', 'Engineering (all)', 'Environmental Science (all)']"
4533,7003487205,2,9-s2.0-7003487205,,Abad Ricardo,"['Engineering (all)', 'Energy (all)']"
4534,7003499811,19,9-s2.0-7003499811,,Manuel Fernando,"['Engineering (all)', 'Energy (all)', 'Chemical Engineering (all)']"
4535,7003501614,65,9-s2.0-7003501614,,Dueñas Juan Carlos,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4536,7003505641,7,9-s2.0-7003505641,,Tizón Juan M.,"['Engineering (all)', 'Energy (all)', 'Earth and Planetary Sciences (all)']"
4537,7003574111,2,9-s2.0-7003574111,,Porras Jaime,"['Computer Science (all)', 'Mathematics (all)']"
4538,7003594746,46,9-s2.0-7003594746,,Azanza María Jesús,"['Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Physics and Astronomy (all)']"
4539,7003638731,22,9-s2.0-7003638731,,Sau Federico,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
4540,7003650085,30,9-s2.0-7003650085,,Mayordomo Julio García,"['Engineering (all)', 'Energy (all)', 'Computer Science (all)']"
4541,7003656218,4,9-s2.0-7003656218,,Manrique Emilio,"['Social Sciences (all)', 'Physics and Astronomy (all)', 'Materials Science (all)']"
4542,7003699673,243,9-s2.0-7003699673,0000-0003-2281-0728,Minano Juan C.,"['Physics and Astronomy (all)', 'Engineering (all)', 'Materials Science (all)']"
4543,7003719081,8,9-s2.0-7003719081,,Matiás M. C.,"['Materials Science (all)', 'Chemistry (all)', 'Physics and Astronomy (all)']"
4544,7003747746,12,9-s2.0-7003747746,,Cebollada Federico,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
4545,7003787324,8,9-s2.0-7003787324,,Sacristán Miguel A.,"['Engineering (all)', 'Materials Science (all)', 'Computer Science (all)']"
4546,7003797342,16,9-s2.0-7003797342,,Cánovas Manuel Fernández,"['Engineering (all)', 'Materials Science (all)']"
4547,7003807281,30,9-s2.0-7003807281,,Maroto Joaquín,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4548,7003809592,5,9-s2.0-7003809592,,Ortega Vicente,"['Engineering (all)', 'Physics and Astronomy (all)']"
4549,7003837077,117,9-s2.0-7003837077,0000-0002-4326-3746,Guinea G. V.,"['Engineering (all)', 'Materials Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4550,7003843886,68,9-s2.0-7003843886,0000-0002-5111-4425,Pollmann Stephan,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Chemistry (all)']"
4551,7003862871,102,9-s2.0-7003862871,,San José Roberto Garcia,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)', 'Mathematics (all)']"
4552,7003864062,16,9-s2.0-7003864062,,Carbonell María Victoria,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4553,7003873556,144,9-s2.0-7003873556,,Martínez-Val José María,"['Energy (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
4554,7003884728,53,9-s2.0-7003884728,,Larena Alicia,"['Chemistry (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
4555,7003893993,30,9-s2.0-7003893993,,Solana Pablo,"['Physics and Astronomy (all)', 'Engineering (all)', 'Energy (all)']"
4556,7003905439,13,9-s2.0-7003905439,,Pérez-García Félix,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)']"
4557,7003915959,3,9-s2.0-7003915959,,Serrano Gonzalo León,"['Social Sciences (all)', 'Economics, Econometrics and Finance (all)', 'Business, Management and Accounting (all)']"
4558,7003920075,3,9-s2.0-7003920075,,Fernández González F.,[]
4559,7003967356,3,9-s2.0-7003967356,,Lorente Santiago,"['Engineering (all)', 'Computer Science (all)', 'Social Sciences (all)']"
4560,7003981726,1,9-s2.0-7003981726,,Meloni Stefania,"['Biochemistry, Genetics and Molecular Biology (all)', 'Immunology and Microbiology (all)']"
4561,7003981975,2,9-s2.0-7003981975,,Cámara D.,"['Environmental Science (all)', 'Engineering (all)']"
4562,7004021703,17,9-s2.0-7004021703,0000-0003-4127-2072,Sastre María Asunción,"['Mathematics (all)', 'Computer Science (all)', 'Social Sciences (all)']"
4563,7004073620,2,9-s2.0-7004073620,,Couto Julia,"['Computer Science (all)', 'Mathematics (all)']"
4564,7004077206,22,9-s2.0-7004077206,,Casati M. J.,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
4565,7004084588,11,9-s2.0-7004084588,,Aragón Enrique Querol,"['Earth and Planetary Sciences (all)', 'Chemical Engineering (all)', 'Environmental Science (all)']"
4566,7004094224,1,9-s2.0-7004094224,,Negro Guillermo,[]
4567,7004098114,7,9-s2.0-7004098114,,Armada M. Pilar García,"['Materials Science (all)', 'Chemistry (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4568,7004107274,2,9-s2.0-7004107274,,Raya A.,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4569,7004125141,8,9-s2.0-7004125141,,De Jalón Javier García,"['Engineering (all)', 'Computer Science (all)', 'Chemistry (all)']"
4570,7004125593,1,9-s2.0-7004125593,,Herranz P.,[]
4571,7004140796,10,9-s2.0-7004140796,,Tabernero Antonio,"['Physics and Astronomy (all)', 'Engineering (all)', 'Computer Science (all)']"
4572,7004170021,112,9-s2.0-7004170021,,Mateos Gonzalo G.,"['Agricultural and Biological Sciences (all)', 'Veterinary (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4573,7004189898,59,9-s2.0-7004189898,0000-0002-7136-9636,Córdoba Ricardo,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4574,7004206696,4,9-s2.0-7004206696,,Ramón Carlos Fernández,"['Earth and Planetary Sciences (all)', 'Chemical Engineering (all)', 'Environmental Science (all)']"
4575,7004229599,20,9-s2.0-7004229599,0000-0002-4508-5066,Correa E. C.,"['Agricultural and Biological Sciences (all)', 'Engineering (all)', 'Chemistry (all)']"
4576,7004234061,1,9-s2.0-7004234061,,Centeno Antonio Tena,[]
4577,7004331189,105,9-s2.0-7004331189,0000-0001-9993-6535,Corral Roque,"['Engineering (all)', 'Physics and Astronomy (all)', 'Energy (all)']"
4578,7004351091,37,9-s2.0-7004351091,,San Miguel Guillermo,"['Environmental Science (all)', 'Energy (all)', 'Chemical Engineering (all)']"
4579,7004376848,1,9-s2.0-7004376848,,López Gómez Ma Gemma,[]
4580,7004383020,8,9-s2.0-7004383020,,Burgos Mateo,"['Engineering (all)', 'Computer Science (all)']"
4581,7004404762,10,9-s2.0-7004404762,0000-0002-7086-7553,Iglesias-Martínez Eva,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Economics, Econometrics and Finance (all)']"
4582,7004418139,72,9-s2.0-7004418139,,Carro Manuel,"['Computer Science (all)', 'Mathematics (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4583,7004425429,237,9-s2.0-7004425429,,Benítez Pablo Rodríguez,"['Physics and Astronomy (all)', 'Engineering (all)', 'Materials Science (all)']"
4584,7004467085,253,9-s2.0-7004467085,,DeFelipe Javier,"['Neuroscience (all)', 'Medicine (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4585,7004499530,13,9-s2.0-7004499530,,Arriaga Jesús,"['Engineering (all)', 'Social Sciences (all)', 'Computer Science (all)']"
4586,7004515513,3,9-s2.0-7004515513,,Castellanos D.,"['Engineering (all)', 'Physics and Astronomy (all)']"
4587,7004535458,45,9-s2.0-7004535458,0000-0001-9873-8115,Perales Jose M.,"['Engineering (all)', 'Physics and Astronomy (all)', 'Chemical Engineering (all)']"
4588,7004547724,80,9-s2.0-7004547724,,Sánchez-Gálvez Vicente,"['Engineering (all)', 'Materials Science (all)', 'Physics and Astronomy (all)']"
4589,7004551173,4,9-s2.0-7004551173,,Hermida M.,"['Engineering (all)', 'Mathematics (all)', 'Materials Science (all)']"
4590,7004555190,8,9-s2.0-7004555190,,Rojas Luis Pérez,"['Engineering (all)', 'Environmental Science (all)', 'Physics and Astronomy (all)']"
4591,7004615123,23,9-s2.0-7004615123,,De Vicente Javier,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4592,7004629871,4,9-s2.0-7004629871,,Reverter A.,"['Engineering (all)', 'Mathematics (all)', 'Computer Science (all)']"
4593,7004658273,10,9-s2.0-7004658273,,Carracedo Justo,"['Computer Science (all)', 'Engineering (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4594,7004700503,59,9-s2.0-7004700503,,Atienza José Miguel,"['Engineering (all)', 'Materials Science (all)', 'Computer Science (all)']"
4595,7004720220,21,9-s2.0-7004720220,,Garcia-Gomez Ramón,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4596,7004799887,4,9-s2.0-7004799887,,Escribano Rafael,"['Environmental Science (all)', 'Agricultural and Biological Sciences (all)']"
4597,7004814382,13,9-s2.0-7004814382,,Mínguez E.,"['Physics and Astronomy (all)', 'Chemistry (all)', 'Engineering (all)']"
4598,7004824317,25,9-s2.0-7004824317,,Pujol Ll L.,"['Environmental Science (all)', 'Chemistry (all)', 'Physics and Astronomy (all)']"
4599,7004847792,18,9-s2.0-7004847792,,Stirling James Robert,"['Mathematics (all)', 'Physics and Astronomy (all)', 'Medicine (all)']"
4600,7004910937,1,9-s2.0-7004910937,,Sanz V.,"['Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4601,7004915750,34,9-s2.0-7004915750,,Valero Constantino,"['Agricultural and Biological Sciences (all)', 'Engineering (all)', 'Physics and Astronomy (all)']"
4602,7004920840,1,9-s2.0-7004920840,,Quintana Francisco J.,"['Decision Sciences (all)', 'Mathematics (all)', 'Social Sciences (all)']"
4603,7004931061,2,9-s2.0-7004931061,,Clemente M. Isabel Garcia,"['Computer Science (all)', 'Engineering (all)', 'Agricultural and Biological Sciences (all)']"
4604,7004989922,71,9-s2.0-7004989922,0000-0001-6182-313X,Hernando M. Elena,"['Medicine (all)', 'Computer Science (all)', 'Engineering (all)']"
4605,7005007602,4,9-s2.0-7005007602,,Vega Carlos M.,"['Mathematics (all)', 'Engineering (all)']"
4606,7005027619,11,9-s2.0-7005027619,,Jaén José Alberto,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
4607,7005033675,65,9-s2.0-7005033675,,Barrera Eduardo,"['Engineering (all)', 'Energy (all)', 'Computer Science (all)']"
4608,7005053556,28,9-s2.0-7005053556,0000-0002-3753-7288,Díaz Víctor,"['Medicine (all)', 'Health Professions  (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4609,7005069091,1,9-s2.0-7005069091,,Sanz E.,"['Earth and Planetary Sciences (all)', 'Engineering (all)']"
4610,7005083024,205,9-s2.0-7005083024,,Perlado José Manuel,"['Physics and Astronomy (all)', 'Materials Science (all)', 'Engineering (all)']"
4611,7005114440,31,9-s2.0-7005114440,,Nuño Juan Carlos,"['Mathematics (all)', 'Agricultural and Biological Sciences (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4612,7005146708,2,9-s2.0-7005146708,,Páez Javier,[]
4613,7005172610,1,9-s2.0-7005172610,,Angel M.,"['Health Professions  (all)', 'Medicine (all)', 'Engineering (all)']"
4614,7005189099,81,9-s2.0-7005189099,,Losada José A.Rodriguez,"['Chemistry (all)', 'Materials Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4615,7005207590,2,9-s2.0-7005207590,,Varela Ovidio,[]
4616,7005221038,12,9-s2.0-7005221038,,Portolés Antonio,"['Materials Science (all)', 'Engineering (all)', 'Chemistry (all)']"
4617,7005226678,30,9-s2.0-7005226678,0000-0001-6191-2466,Ramirez Dionisio,"['Energy (all)', 'Engineering (all)', 'Social Sciences (all)']"
4618,7005227142,335,9-s2.0-7005227142,,Cobos José Antonio,"['Engineering (all)', 'Energy (all)', 'Mathematics (all)']"
4619,7005230458,27,9-s2.0-7005230458,0000-0002-5658-7651,Obrador Ana Francisca,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Chemistry (all)']"
4620,7005231722,20,9-s2.0-7005231722,,Viñas Montserrat Hernandez,"['Chemistry (all)', 'Physics and Astronomy (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4621,7005232168,131,9-s2.0-7005232168,,Prieto Roberto,"['Engineering (all)', 'Energy (all)', 'Physics and Astronomy (all)']"
4622,7005310659,19,9-s2.0-7005310659,,Montes César,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4623,7005325582,4,9-s2.0-7005325582,,Pérez Waldo,"['Business, Management and Accounting (all)', 'Decision Sciences (all)', 'Social Sciences (all)']"
4624,7005337953,32,9-s2.0-7005337953,0000-0001-8242-6774,Fuertes José Luis,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4625,7005360921,1,9-s2.0-7005360921,,Ibanez Rosa,[]
4626,7005370131,9,9-s2.0-7005370131,,Astiz Maria Mar,"['Earth and Planetary Sciences (all)', 'Environmental Science (all)', 'Computer Science (all)']"
4627,7005370133,45,9-s2.0-7005370133,,Astiz Miguel Ángel,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4628,7005378564,2,9-s2.0-7005378564,,Jaramillo Andrés Soto,[]
4629,7005431885,201,9-s2.0-7005431885,,Uceda Javier,"['Engineering (all)', 'Energy (all)', 'Physics and Astronomy (all)']"
4630,7005432968,81,9-s2.0-7005432968,,Perera Ricardo,"['Engineering (all)', 'Materials Science (all)', 'Computer Science (all)']"
4631,7005447063,1,9-s2.0-7005447063,,Otero R.,"['Physics and Astronomy (all)', 'Engineering (all)']"
4632,7005450518,13,9-s2.0-7005450518,,Adán Ángeles,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4633,7005510883,2,9-s2.0-7005510883,,De La Fuente Rodriguez,"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']"
4634,7005580100,2,9-s2.0-7005580100,,Medina I.,[]
4635,7005608928,33,9-s2.0-7005608928,0000-0002-7695-050X,Giraldo Antonio,"['Mathematics (all)', 'Computer Science (all)', 'Social Sciences (all)']"
4636,7005656802,115,9-s2.0-7005656802,,Sanmartin Juan R.,"['Physics and Astronomy (all)', 'Engineering (all)', 'Earth and Planetary Sciences (all)']"
4637,7005670808,1,9-s2.0-7005670808,,Martin Sanchez Agustin,[]
4638,7005743309,40,9-s2.0-7005743309,0000-0001-9861-0728,Fraile de Lerma Alberto,"['Engineering (all)', 'Computer Science (all)', 'Environmental Science (all)']"
4639,7005758135,187,9-s2.0-7005758135,,Arredondo María Teresa,"['Computer Science (all)', 'Medicine (all)', 'Engineering (all)']"
4640,7005785057,53,9-s2.0-7005785057,0000-0002-5555-5498,Plaza Gustavo R.,"['Materials Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Physics and Astronomy (all)']"
4641,7005789113,2,9-s2.0-7005789113,,Brunori Alberto,"['Mathematics (all)', 'Computer Science (all)', 'Engineering (all)']"
4642,7005836407,44,9-s2.0-7005836407,,Castellanos Juan,"['Computer Science (all)', 'Mathematics (all)', 'Engineering (all)']"
4643,7005853672,168,9-s2.0-7005853672,0000-0002-2406-0847,Encinar José Antonio,"['Engineering (all)', 'Computer Science (all)', 'Physics and Astronomy (all)']"
4644,7005860228,52,9-s2.0-7005860228,0000-0002-2883-3990,Lorenzo Vicente,"['Materials Science (all)', 'Chemistry (all)', 'Physics and Astronomy (all)']"
4645,7005864666,181,9-s2.0-7005864666,0000-0003-2471-2507,Pisarchik Alexander N.,"['Physics and Astronomy (all)', 'Mathematics (all)', 'Engineering (all)']"
4646,7005878407,51,9-s2.0-7005878407,,Lázaro Rosa P.,"['Agricultural and Biological Sciences (all)', 'Veterinary (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4647,7005888584,2,9-s2.0-7005888584,,Mayo N.,"['Engineering (all)', 'Materials Science (all)', 'Computer Science (all)']"
4648,7005888995,56,9-s2.0-7005888995,,Barrero Antonio,"['Physics and Astronomy (all)', 'Engineering (all)', 'Chemical Engineering (all)']"
4649,7005913086,12,9-s2.0-7005913086,,Peláez Jesús,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Physics and Astronomy (all)']"
4650,7006006381,10,9-s2.0-7006006381,,Mosquera Juan Carlos,"['Engineering (all)', 'Earth and Planetary Sciences (all)', 'Physics and Astronomy (all)']"
4651,7006065443,9,9-s2.0-7006065443,,Simic Davor,"['Earth and Planetary Sciences (all)', 'Engineering (all)', 'Environmental Science (all)']"
4652,7006098374,83,9-s2.0-7006098374,,Viñuela Elisa,"['Agricultural and Biological Sciences (all)', 'Environmental Science (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4653,7006146279,12,9-s2.0-7006146279,,León Pablo T.,"['Physics and Astronomy (all)', 'Engineering (all)', 'Energy (all)']"
4654,7006153832,15,9-s2.0-7006153832,,Liñán Amable,"['Engineering (all)', 'Chemical Engineering (all)', 'Physics and Astronomy (all)']"
4655,7006154029,30,9-s2.0-7006154029,0000-0001-8270-7752,Cobo Alfonso,"['Engineering (all)', 'Materials Science (all)', 'Environmental Science (all)']"
4656,7006184290,89,9-s2.0-7006184290,,Rodríguez-Navarro Alonso,"['Biochemistry, Genetics and Molecular Biology (all)', 'Agricultural and Biological Sciences (all)', 'Immunology and Microbiology (all)']"
4657,7006224677,11,9-s2.0-7006224677,,Bonilla Milagros M.,"['Chemistry (all)', 'Biochemistry, Genetics and Molecular Biology (all)', 'Environmental Science (all)']"
4658,7006244274,2,9-s2.0-7006244274,,Rodriguez-Garcia Jose M.,"['Computer Science (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
4659,7006283684,50,9-s2.0-7006283684,0000-0003-4501-1339,Félez Jesús,"['Engineering (all)', 'Mathematics (all)', 'Computer Science (all)']"
4660,7006312550,92,9-s2.0-7006312550,0000-0003-2929-659X,Tovar Edmundo,"['Computer Science (all)', 'Engineering (all)', 'Social Sciences (all)']"
4661,7006316713,4,9-s2.0-7006316713,,Bautista E.,"['Engineering (all)', 'Social Sciences (all)']"
4662,7006317225,37,9-s2.0-7006317225,,Aragonés José María,"['Energy (all)', 'Physics and Astronomy (all)', 'Engineering (all)']"
4663,7006349138,9,9-s2.0-7006349138,,García-López Jesús,"['Mathematics (all)', 'Computer Science (all)', 'Engineering (all)']"
4664,7006349260,13,9-s2.0-7006349260,,Vera Carlos,"['Engineering (all)', 'Computer Science (all)', 'Mathematics (all)']"
4665,7006350192,113,9-s2.0-7006350192,,Rebollar Jesús Ma,"['Engineering (all)', 'Physics and Astronomy (all)', 'Computer Science (all)']"
4666,7006396925,13,9-s2.0-7006396925,,Carrera Antonio,"['Chemical Engineering (all)', 'Engineering (all)', 'Biochemistry, Genetics and Molecular Biology (all)']"
4667,7006429766,5,9-s2.0-7006429766,,Fraga Enrique,"['Engineering (all)', 'Energy (all)']"
4668,7006435623,41,9-s2.0-7006435623,,Morán Fráncisco,"['Computer Science (all)', 'Engineering (all)', 'Mathematics (all)']"
